Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),228
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,473083.54
Extraction Timestamp,20250727_153124
Monthly Income,"12,000.00"
Total Investment Amount,"885,456.19"
Total Investment Final Value,"1,875,294.61"
Total Investment Profit After Tax,"509,958.03"
Effective Annual Return After Tax,3.51%
Weighted Monthly Payment (30 years),"8,675.31"
Weighted Cost (should be ~0),0.43
Weighted Investment Profit,"850,544.24"
Weighted Calculation Converged,Yes
