Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),276
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,774161.32
Extraction Timestamp,20250727_173740
Monthly Income,"12,000.00"
Total Investment Amount,"1,096,563.96"
Total Investment Final Value,"2,677,954.19"
Total Investment Profit After Tax,"839,557.79"
Effective Annual Return After Tax,3.46%
Weighted Monthly Payment (30 years),"9,695.21"
Weighted Cost (should be ~0),0.46
Weighted Investment Profit,"1,215,436.50"
Weighted Calculation Converged,Yes
