Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),180
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,438012.21
Extraction Timestamp,20250728_090124
Monthly Income,"12,000.00"
Total Investment Amount,"372,684.16"
Total Investment Final Value,"671,370.66"
Total Investment Profit After Tax,"148,930.28"
Effective Annual Return After Tax,3.47%
Weighted Monthly Payment (30 years),"9,491.74"
Weighted Cost (should be ~0),-0.21
Weighted Investment Profit,"787,315.64"
Weighted Calculation Converged,Yes
