Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),192
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,605398.17
Extraction Timestamp,20250727_233721
Monthly Income,"12,000.00"
Total Investment Amount,"296,343.91"
Total Investment Final Value,"541,999.89"
Total Investment Profit After Tax,"123,406.93"
Effective Annual Return After Tax,3.33%
Weighted Monthly Payment (30 years),"10,507.13"
Weighted Cost (should be ~0),-0.27
Weighted Investment Profit,"1,007,655.82"
Weighted Calculation Converged,Yes
