Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),228
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,620922.15
Extraction Timestamp,20250727_180409
Monthly Income,"12,000.00"
Total Investment Amount,"737,617.58"
Total Investment Final Value,"1,515,497.96"
Total Investment Profit After Tax,"399,791.48"
Effective Annual Return After Tax,3.36%
Weighted Monthly Payment (30 years),"9,613.17"
Weighted Cost (should be ~0),-0.73
Weighted Investment Profit,"998,381.69"
Weighted Calculation Converged,Yes
