Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),120
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,140866.51
Extraction Timestamp,20250727_160112
Monthly Income,"12,000.00"
Total Investment Amount,"119,303.91"
Total Investment Final Value,"183,839.94"
Total Investment Profit After Tax,"30,890.51"
Effective Annual Return After Tax,3.82%
Weighted Monthly Payment (30 years),"8,159.92"
Weighted Cost (should be ~0),-0.58
Weighted Investment Profit,"320,695.52"
Weighted Calculation Converged,Yes
