Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),336
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,1003259.41
Extraction Timestamp,20250727_224342
Monthly Income,"12,000.00"
Total Investment Amount,"1,645,587.26"
Total Investment Final Value,"4,797,408.25"
Total Investment Profit After Tax,"1,731,013.82"
Effective Annual Return After Tax,3.42%
Weighted Monthly Payment (30 years),"9,579.63"
Weighted Cost (should be ~0),0.44
Weighted Investment Profit,"1,386,413.18"
Weighted Calculation Converged,Yes
