Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),156
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,144416.61
Extraction Timestamp,20250727_163622
Monthly Income,"12,000.00"
Total Investment Amount,"569,015.83"
Total Investment Final Value,"938,291.37"
Total Investment Profit After Tax,"180,614.31"
Effective Annual Return After Tax,3.39%
Weighted Monthly Payment (30 years),"7,107.22"
Weighted Cost (should be ~0),0.85
Weighted Investment Profit,"302,985.02"
Weighted Calculation Converged,Yes
