Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),180
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,397158.10
Extraction Timestamp,20250727_185739
Monthly Income,"12,000.00"
Total Investment Amount,"498,730.11"
Total Investment Final Value,"869,182.52"
Total Investment Profit After Tax,"183,983.96"
Effective Annual Return After Tax,3.27%
Weighted Monthly Payment (30 years),"8,815.19"
Weighted Cost (should be ~0),-0.29
Weighted Investment Profit,"661,269.60"
Weighted Calculation Converged,Yes
