Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),312
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,1041737.53
Extraction Timestamp,20250727_235505
Monthly Income,"12,000.00"
Total Investment Amount,"1,070,005.45"
Total Investment Final Value,"3,085,960.13"
Total Investment Profit After Tax,"1,099,466.62"
Effective Annual Return After Tax,3.65%
Weighted Monthly Payment (30 years),"10,933.03"
Weighted Cost (should be ~0),0.82
Weighted Investment Profit,"1,673,995.37"
Weighted Calculation Converged,Yes
