Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),252
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,735877.43
Extraction Timestamp,20250728_110839
Monthly Income,"12,000.00"
Total Investment Amount,"861,114.39"
Total Investment Final Value,"1,924,176.62"
Total Investment Profit After Tax,"555,433.75"
Effective Annual Return After Tax,3.40%
Weighted Monthly Payment (30 years),"9,958.92"
Weighted Cost (should be ~0),0.42
Weighted Investment Profit,"1,162,886.03"
Weighted Calculation Converged,Yes
