Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),144
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,407582.65
Extraction Timestamp,20250728_000128
Monthly Income,"12,000.00"
Total Investment Amount,"51,908.67"
Total Investment Final Value,"70,676.54"
Total Investment Profit After Tax,"8,962.99"
Effective Annual Return After Tax,2.24%
Weighted Monthly Payment (30 years),"9,975.16"
Weighted Cost (should be ~0),-0.18
Weighted Investment Profit,"676,091.16"
Weighted Calculation Converged,Yes
