Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),348
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,891811.93
Extraction Timestamp,20250727_163332
Monthly Income,"12,000.00"
Total Investment Amount,"1,395,338.96"
Total Investment Final Value,"5,126,041.24"
Total Investment Profit After Tax,"2,092,850.33"
Effective Annual Return After Tax,4.06%
Weighted Monthly Payment (30 years),"9,951.07"
Weighted Cost (should be ~0),0.46
Weighted Investment Profit,"1,780,661.50"
Weighted Calculation Converged,Yes
