Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),288
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,879011.68
Extraction Timestamp,20250727_184546
Monthly Income,"12,000.00"
Total Investment Amount,"942,759.69"
Total Investment Final Value,"2,561,264.24"
Total Investment Profit After Tax,"871,119.51"
Effective Annual Return After Tax,3.73%
Weighted Monthly Payment (30 years),"10,616.66"
Weighted Cost (should be ~0),-0.85
Weighted Investment Profit,"1,513,239.46"
Weighted Calculation Converged,Yes
