Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),264
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,709117.17
Extraction Timestamp,20250727_190412
Monthly Income,"12,000.00"
Total Investment Amount,"1,006,254.84"
Total Investment Final Value,"2,387,892.61"
Total Investment Profit After Tax,"728,682.45"
Effective Annual Return After Tax,3.50%
Weighted Monthly Payment (30 years),"9,614.01"
Weighted Cost (should be ~0),-0.16
Weighted Investment Profit,"1,161,744.99"
Weighted Calculation Converged,Yes
