Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),108
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,110448.45
Extraction Timestamp,20250727_155912
Monthly Income,"12,000.00"
Total Investment Amount,"63,086.19"
Total Investment Final Value,"91,718.29"
Total Investment Profit After Tax,"13,557.74"
Effective Annual Return After Tax,3.66%
Weighted Monthly Payment (30 years),"7,900.21"
Weighted Cost (should be ~0),-0.82
Weighted Investment Profit,"232,912.99"
Weighted Calculation Converged,Yes
