Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),216
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,332294.48
Extraction Timestamp,20250727_195532
Monthly Income,"12,000.00"
Total Investment Amount,"906,200.75"
Total Investment Final Value,"1,868,960.86"
Total Investment Profit After Tax,"492,483.75"
Effective Annual Return After Tax,3.57%
Weighted Monthly Payment (30 years),"7,933.75"
Weighted Cost (should be ~0),-1.00
Weighted Investment Profit,"685,798.25"
Weighted Calculation Converged,Yes
