Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),144
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,321774.19
Extraction Timestamp,20250728_084238
Monthly Income,"12,000.00"
Total Investment Amount,"121,154.55"
Total Investment Final Value,"199,358.73"
Total Investment Profit After Tax,"38,116.54"
Effective Annual Return After Tax,3.67%
Weighted Monthly Payment (30 years),"9,429.33"
Weighted Cost (should be ~0),0.62
Weighted Investment Profit,"606,846.07"
Weighted Calculation Converged,Yes
