Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),156
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,412390.38
Extraction Timestamp,20250727_185650
Monthly Income,"12,000.00"
Total Investment Amount,"146,451.29"
Total Investment Final Value,"240,957.97"
Total Investment Profit After Tax,"46,322.46"
Effective Annual Return After Tax,3.38%
Weighted Monthly Payment (30 years),"9,862.93"
Weighted Cost (should be ~0),0.37
Weighted Investment Profit,"725,549.07"
Weighted Calculation Converged,Yes
