Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),192
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,517175.13
Extraction Timestamp,20250728_103721
Monthly Income,"12,000.00"
Total Investment Amount,"524,148.63"
Total Investment Final Value,"917,681.27"
Total Investment Profit After Tax,"196,367.29"
Effective Annual Return After Tax,3.08%
Weighted Monthly Payment (30 years),"9,319.35"
Weighted Cost (should be ~0),-0.30
Weighted Investment Profit,"779,851.07"
Weighted Calculation Converged,Yes
