Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),180
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,שפיצר
Total Monthly Payments,180
Total Mortgage Interest,286918.45
Extraction Timestamp,20250729_024828
Monthly Income,"12,000.00"
Total Investment Amount,"740,822.97"
Total Investment Final Value,"1,360,329.91"
Total Investment Profit After Tax,"309,100.02"
Effective Annual Return After Tax,3.59%
Weighted Monthly Payment (30 years),"7,148.81"
Weighted Cost (should be ~0),-1.00
Weighted Investment Profit,"419,176.03"
Weighted Calculation Converged,Yes
