Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),264
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,513765.11
Extraction Timestamp,20250727_173605
Monthly Income,"12,000.00"
Total Investment Amount,"1,509,316.71"
Total Investment Final Value,"3,410,688.56"
Total Investment Profit After Tax,"996,926.97"
Effective Annual Return After Tax,3.29%
Weighted Monthly Payment (30 years),"7,369.96"
Weighted Cost (should be ~0),0.69
Weighted Investment Profit,"658,683.97"
Weighted Calculation Converged,Yes
