Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),192
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,378373.86
Extraction Timestamp,20250727_180140
Monthly Income,"12,000.00"
Total Investment Amount,"523,368.22"
Total Investment Final Value,"1,018,286.54"
Total Investment Profit After Tax,"249,589.83"
Effective Annual Return After Tax,3.69%
Weighted Monthly Payment (30 years),"9,019.30"
Weighted Cost (should be ~0),-0.67
Weighted Investment Profit,"780,631.10"
Weighted Calculation Converged,Yes
