Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),120
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,129531.50
Extraction Timestamp,20250727_181204
Monthly Income,"12,000.00"
Total Investment Amount,"93,775.86"
Total Investment Final Value,"155,395.83"
Total Investment Profit After Tax,"29,658.52"
Effective Annual Return After Tax,4.49%
Weighted Monthly Payment (30 years),"8,309.52"
Weighted Cost (should be ~0),-0.30
Weighted Investment Profit,"347,604.93"
Weighted Calculation Converged,Yes
