Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),156
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,206999.00
Extraction Timestamp,20250727_163928
Monthly Income,"12,000.00"
Total Investment Amount,"582,284.11"
Total Investment Final Value,"924,385.44"
Total Investment Profit After Tax,"166,585.53"
Effective Annual Return After Tax,3.13%
Weighted Monthly Payment (30 years),"7,158.00"
Weighted Cost (should be ~0),-1.00
Weighted Investment Profit,"289,714.89"
Weighted Calculation Converged,Yes
