Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),180
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,372965.70
Extraction Timestamp,20250727_162328
Monthly Income,"12,000.00"
Total Investment Amount,"415,307.69"
Total Investment Final Value,"771,456.52"
Total Investment Profit After Tax,"178,023.89"
Effective Annual Return After Tax,3.66%
Weighted Monthly Payment (30 years),"9,157.36"
Weighted Cost (should be ~0),-0.91
Weighted Investment Profit,"744,691.40"
Weighted Calculation Converged,Yes
