Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),96
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,96
Total Mortgage Interest,186925.59
Extraction Timestamp,20250727_154117
Monthly Income,"12,000.00"
Total Investment Amount,"7,334.74"
Total Investment Final Value,"7,670.15"
Total Investment Profit After Tax,146.98
Effective Annual Return After Tax,0.48%
Weighted Monthly Payment (30 years),"8,345.99"
Weighted Cost (should be ~0),-0.48
Weighted Investment Profit,"228,429.53"
Weighted Calculation Converged,Yes
