Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),288
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,311164.49
Extraction Timestamp,20250727_181751
Monthly Income,"12,000.00"
Total Investment Amount,"1,679,252.74"
Total Investment Final Value,"4,565,027.29"
Total Investment Profit After Tax,"1,550,655.68"
Effective Annual Return After Tax,3.73%
Weighted Monthly Payment (30 years),"6,857.17"
Weighted Cost (should be ~0),-0.19
Weighted Investment Profit,"776,747.07"
Weighted Calculation Converged,Yes
