Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),192
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,415888.10
Extraction Timestamp,20250727_182016
Monthly Income,"12,000.00"
Total Investment Amount,"657,543.31"
Total Investment Final Value,"1,177,317.51"
Total Investment Profit After Tax,"259,925.57"
Effective Annual Return After Tax,3.21%
Weighted Monthly Payment (30 years),"8,488.56"
Weighted Cost (should be ~0),0.66
Weighted Investment Profit,"646,457.35"
Weighted Calculation Converged,Yes
