Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),324
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,508182.37
Extraction Timestamp,20250727_150953
Monthly Income,"12,000.00"
Total Investment Amount,"1,790,050.85"
Total Investment Final Value,"5,611,257.91"
Total Investment Profit After Tax,"2,101,853.94"
Effective Annual Return After Tax,3.81%
Weighted Monthly Payment (30 years),"7,683.28"
Weighted Cost (should be ~0),-0.84
Weighted Investment Profit,"1,097,948.31"
Weighted Calculation Converged,Yes
