Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),336
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,649791.41
Extraction Timestamp,20250727_190733
Monthly Income,"12,000.00"
Total Investment Amount,"2,138,841.02"
Total Investment Final Value,"6,382,415.90"
Total Investment Profit After Tax,"2,333,458.53"
Effective Annual Return After Tax,3.50%
Weighted Monthly Payment (30 years),"7,308.01"
Weighted Cost (should be ~0),0.88
Weighted Investment Profit,"893,159.85"
Weighted Calculation Converged,Yes
