Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),324
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,620653.15
Extraction Timestamp,20250727_172002
Monthly Income,"12,000.00"
Total Investment Amount,"1,771,980.19"
Total Investment Final Value,"5,369,009.48"
Total Investment Profit After Tax,"1,973,850.23"
Effective Annual Return After Tax,3.69%
Weighted Monthly Payment (30 years),"8,027.35"
Weighted Cost (should be ~0),0.00
Weighted Investment Profit,"1,116,019.81"
Weighted Calculation Converged,Yes
