Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),216
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,345910.34
Extraction Timestamp,20250727_232834
Monthly Income,"12,000.00"
Total Investment Amount,"809,319.67"
Total Investment Final Value,"1,716,241.85"
Total Investment Profit After Tax,"465,067.04"
Effective Annual Return After Tax,3.72%
Weighted Monthly Payment (30 years),"8,387.92"
Weighted Cost (should be ~0),-0.74
Weighted Investment Profit,"782,679.59"
Weighted Calculation Converged,Yes
