Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),132
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,226283.18
Extraction Timestamp,20250727_185358
Monthly Income,"12,000.00"
Total Investment Amount,"99,966.65"
Total Investment Final Value,"167,250.94"
Total Investment Profit After Tax,"32,626.59"
Effective Annual Return After Tax,4.15%
Weighted Monthly Payment (30 years),"8,931.13"
Weighted Cost (should be ~0),0.36
Weighted Investment Profit,"484,033.71"
Weighted Calculation Converged,Yes
