Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),324
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,645029.78
Extraction Timestamp,20250727_153703
Monthly Income,"12,000.00"
Total Investment Amount,"1,813,844.37"
Total Investment Final Value,"5,390,663.34"
Total Investment Profit After Tax,"1,959,717.99"
Effective Annual Return After Tax,3.62%
Weighted Monthly Payment (30 years),"7,978.34"
Weighted Cost (should be ~0),0.27
Weighted Investment Profit,"1,074,155.89"
Weighted Calculation Converged,Yes
