Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),264
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,377413.75
Extraction Timestamp,20250727_224318
Monthly Income,"12,000.00"
Total Investment Amount,"1,407,204.98"
Total Investment Final Value,"3,426,377.44"
Total Investment Profit After Tax,"1,066,401.40"
Effective Annual Return After Tax,3.61%
Weighted Monthly Payment (30 years),"7,390.84"
Weighted Cost (should be ~0),0.22
Weighted Investment Profit,"760,795.24"
Weighted Calculation Converged,Yes
