Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),264
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,611277.99
Extraction Timestamp,20250727_182729
Monthly Income,"12,000.00"
Total Investment Amount,"1,299,770.06"
Total Investment Final Value,"2,957,664.86"
Total Investment Profit After Tax,"870,234.45"
Effective Annual Return After Tax,3.32%
Weighted Monthly Payment (30 years),"8,357.25"
Weighted Cost (should be ~0),-0.58
Weighted Investment Profit,"868,229.36"
Weighted Calculation Converged,Yes
