Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),156
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,321972.83
Extraction Timestamp,20250727_172822
Monthly Income,"12,000.00"
Total Investment Amount,"407,166.23"
Total Investment Final Value,"630,641.15"
Total Investment Profit After Tax,"108,503.05"
Effective Annual Return After Tax,2.95%
Weighted Monthly Payment (30 years),"8,318.25"
Weighted Cost (should be ~0),0.73
Weighted Investment Profit,"464,834.50"
Weighted Calculation Converged,Yes
