Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),6.0
Loan Term (months),156
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,445428.09
Extraction Timestamp,20250727_193618
Monthly Income,"12,000.00"
Total Investment Amount,"219,189.35"
Total Investment Final Value,"317,932.09"
Total Investment Profit After Tax,"47,498.16"
Effective Annual Return After Tax,2.50%
Weighted Monthly Payment (30 years),"9,554.67"
Weighted Cost (should be ~0),-0.58
Weighted Investment Profit,"652,810.07"
Weighted Calculation Converged,Yes
