Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),264
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,708282.72
Extraction Timestamp,20250728_090526
Monthly Income,"12,000.00"
Total Investment Amount,"894,879.76"
Total Investment Final Value,"2,224,282.02"
Total Investment Profit After Tax,"704,046.76"
Effective Annual Return After Tax,3.70%
Weighted Monthly Payment (30 years),"9,988.41"
Weighted Cost (should be ~0),0.11
Weighted Investment Profit,"1,273,120.36"
Weighted Calculation Converged,Yes
