Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),192
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,382177.25
Extraction Timestamp,20250727_154621
Monthly Income,"12,000.00"
Total Investment Amount,"836,965.18"
Total Investment Final Value,"1,453,417.02"
Total Investment Profit After Tax,"306,965.25"
Effective Annual Return After Tax,3.04%
Weighted Monthly Payment (30 years),"7,630.58"
Weighted Cost (should be ~0),0.21
Weighted Investment Profit,"467,035.02"
Weighted Calculation Converged,Yes
