Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),228
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,598700.16
Extraction Timestamp,20250728_095659
Monthly Income,"12,000.00"
Total Investment Amount,"919,952.94"
Total Investment Final Value,"1,798,878.74"
Total Investment Profit After Tax,"448,984.01"
Effective Annual Return After Tax,3.12%
Weighted Monthly Payment (30 years),"8,842.75"
Weighted Cost (should be ~0),-0.30
Weighted Investment Profit,"816,046.76"
Weighted Calculation Converged,Yes
