Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),216
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,שפיצר
Total Monthly Payments,216
Total Mortgage Interest,578710.96
Extraction Timestamp,20250729_030912
Monthly Income,"12,000.00"
Total Investment Amount,"709,337.56"
Total Investment Final Value,"1,593,753.84"
Total Investment Profit After Tax,"455,334.64"
Effective Annual Return After Tax,4.02%
Weighted Monthly Payment (30 years),"8,780.04"
Weighted Cost (should be ~0),0.63
Weighted Investment Profit,"882,663.07"
Weighted Calculation Converged,Yes
