Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),156
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,שפיצר
Total Monthly Payments,156
Total Mortgage Interest,459703.31
Extraction Timestamp,20250729_041356
Monthly Income,"12,000.00"
Total Investment Amount,"268,605.10"
Total Investment Final Value,"484,213.47"
Total Investment Profit After Tax,"106,286.26"
Effective Annual Return After Tax,4.03%
Weighted Monthly Payment (30 years),"8,906.42"
Weighted Cost (should be ~0),-0.42
Weighted Investment Profit,"603,394.47"
Weighted Calculation Converged,Yes
