Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),156
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,174850.40
Extraction Timestamp,20250727_193043
Monthly Income,"12,000.00"
Total Investment Amount,"592,370.34"
Total Investment Final Value,"954,437.60"
Total Investment Profit After Tax,"176,628.22"
Effective Annual Return After Tax,3.23%
Weighted Monthly Payment (30 years),"7,040.81"
Weighted Cost (should be ~0),0.62
Weighted Investment Profit,"279,630.28"
Weighted Calculation Converged,Yes
