Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),288
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,466746.73
Extraction Timestamp,20250727_193952
Monthly Income,"12,000.00"
Total Investment Amount,"1,523,670.50"
Total Investment Final Value,"4,084,278.04"
Total Investment Profit After Tax,"1,374,733.28"
Effective Annual Return After Tax,3.68%
Weighted Monthly Payment (30 years),"7,748.23"
Weighted Cost (should be ~0),-0.11
Weighted Investment Profit,"932,329.39"
Weighted Calculation Converged,Yes
