Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),168
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,355390.20
Extraction Timestamp,20250727_233632
Monthly Income,"12,000.00"
Total Investment Amount,"368,786.67"
Total Investment Final Value,"633,806.89"
Total Investment Profit After Tax,"130,869.51"
Effective Annual Return After Tax,3.42%
Weighted Monthly Payment (30 years),"8,989.45"
Weighted Cost (should be ~0),-0.14
Weighted Investment Profit,"647,213.19"
Weighted Calculation Converged,Yes
