Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),288
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,544150.09
Extraction Timestamp,20250727_194036
Monthly Income,"12,000.00"
Total Investment Amount,"1,277,621.28"
Total Investment Final Value,"3,577,777.39"
Total Investment Profit After Tax,"1,239,268.18"
Effective Annual Return After Tax,3.85%
Weighted Monthly Payment (30 years),"8,727.41"
Weighted Cost (should be ~0),-0.30
Weighted Investment Profit,"1,178,378.42"
Weighted Calculation Converged,Yes
