Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),252
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,274003.17
Extraction Timestamp,20250727_185347
Monthly Income,"12,000.00"
Total Investment Amount,"1,271,885.76"
Total Investment Final Value,"3,078,499.28"
Total Investment Profit After Tax,"949,368.36"
Effective Annual Return After Tax,3.76%
Weighted Monthly Payment (30 years),"7,354.87"
Weighted Cost (should be ~0),0.90
Weighted Investment Profit,"752,115.14"
Weighted Calculation Converged,Yes
