Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),264
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,424952.83
Extraction Timestamp,20250727_173421
Monthly Income,"12,000.00"
Total Investment Amount,"1,455,913.21"
Total Investment Final Value,"3,443,517.90"
Total Investment Profit After Tax,"1,047,017.08"
Effective Annual Return After Tax,3.49%
Weighted Monthly Payment (30 years),"7,333.05"
Weighted Cost (should be ~0),-0.88
Weighted Investment Profit,"712,085.92"
Weighted Calculation Converged,Yes
