Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),192
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,423143.29
Extraction Timestamp,20250727_183953
Monthly Income,"12,000.00"
Total Investment Amount,"618,180.47"
Total Investment Final Value,"1,117,316.21"
Total Investment Profit After Tax,"249,897.71"
Effective Annual Return After Tax,3.27%
Weighted Monthly Payment (30 years),"8,675.69"
Weighted Cost (should be ~0),-0.69
Weighted Investment Profit,"685,818.84"
Weighted Calculation Converged,Yes
