Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),192
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,363387.17
Extraction Timestamp,20250727_195605
Monthly Income,"12,000.00"
Total Investment Amount,"741,115.63"
Total Investment Final Value,"1,332,655.92"
Total Investment Profit After Tax,"295,901.26"
Effective Annual Return After Tax,3.24%
Weighted Monthly Payment (30 years),"7,994.37"
Weighted Cost (should be ~0),0.18
Weighted Investment Profit,"562,884.55"
Weighted Calculation Converged,Yes
