Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),228
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,420991.45
Extraction Timestamp,20250727_190015
Monthly Income,"12,000.00"
Total Investment Amount,"1,157,333.85"
Total Investment Final Value,"2,327,162.32"
Total Investment Profit After Tax,"599,242.69"
Effective Annual Return After Tax,3.26%
Weighted Monthly Payment (30 years),"7,463.15"
Weighted Cost (should be ~0),-0.19
Weighted Investment Profit,"578,665.96"
Weighted Calculation Converged,Yes
