Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),252
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,582256.74
Extraction Timestamp,20250727_234031
Monthly Income,"12,000.00"
Total Investment Amount,"963,632.19"
Total Investment Final Value,"2,258,784.89"
Total Investment Profit After Tax,"679,311.12"
Effective Annual Return After Tax,3.62%
Weighted Monthly Payment (30 years),"9,209.04"
Weighted Cost (should be ~0),0.06
Weighted Investment Profit,"1,060,367.87"
Weighted Calculation Converged,Yes
