Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),276
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,353229.50
Extraction Timestamp,20250727_150701
Monthly Income,"12,000.00"
Total Investment Amount,"1,606,275.37"
Total Investment Final Value,"4,062,894.88"
Total Investment Profit After Tax,"1,306,960.54"
Effective Annual Return After Tax,3.61%
Weighted Monthly Payment (30 years),"6,925.28"
Weighted Cost (should be ~0),0.64
Weighted Investment Profit,"705,725.27"
Weighted Calculation Converged,Yes
