Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),252
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,323141.56
Extraction Timestamp,20250727_183825
Monthly Income,"12,000.00"
Total Investment Amount,"1,524,819.46"
Total Investment Final Value,"3,421,822.73"
Total Investment Profit After Tax,"990,239.08"
Effective Annual Return After Tax,3.42%
Weighted Monthly Payment (30 years),"6,498.03"
Weighted Cost (should be ~0),0.91
Weighted Investment Profit,"499,181.45"
Weighted Calculation Converged,Yes
