Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),324
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,297101.83
Extraction Timestamp,20250727_150555
Monthly Income,"12,000.00"
Total Investment Amount,"2,442,470.95"
Total Investment Final Value,"7,159,609.11"
Total Investment Profit After Tax,"2,580,056.77"
Effective Annual Return After Tax,3.57%
Weighted Monthly Payment (30 years),"5,241.73"
Weighted Cost (should be ~0),-0.63
Weighted Investment Profit,"445,528.42"
Weighted Calculation Converged,Yes
