Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),120
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,285546.03
Extraction Timestamp,20250728_090214
Monthly Income,"12,000.00"
Total Investment Amount,"53,548.64"
Total Investment Final Value,"61,782.50"
Total Investment Profit After Tax,"3,718.44"
Effective Annual Return After Tax,1.24%
Weighted Monthly Payment (30 years),"8,929.65"
Weighted Cost (should be ~0),0.10
Weighted Investment Profit,"404,984.55"
Weighted Calculation Converged,Yes
