Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),276
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,760972.78
Extraction Timestamp,20250727_171550
Monthly Income,"12,000.00"
Total Investment Amount,"1,146,119.85"
Total Investment Final Value,"2,770,988.74"
Total Investment Profit After Tax,"861,714.24"
Effective Annual Return After Tax,3.42%
Weighted Monthly Payment (30 years),"9,501.58"
Weighted Cost (should be ~0),0.21
Weighted Investment Profit,"1,165,880.36"
Weighted Calculation Converged,Yes
