Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),120
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,134085.82
Extraction Timestamp,20250727_194755
Monthly Income,"12,000.00"
Total Investment Amount,"209,516.99"
Total Investment Final Value,"299,630.92"
Total Investment Profit After Tax,"42,789.28"
Effective Annual Return After Tax,3.14%
Weighted Monthly Payment (30 years),"7,582.97"
Weighted Cost (should be ~0),-0.23
Weighted Investment Profit,"230,482.78"
Weighted Calculation Converged,Yes
