Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),156
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,189749.09
Extraction Timestamp,20250727_181303
Monthly Income,"12,000.00"
Total Investment Amount,"599,534.03"
Total Investment Final Value,"956,496.48"
Total Investment Profit After Tax,"173,927.47"
Effective Annual Return After Tax,3.16%
Weighted Monthly Payment (30 years),"7,031.53"
Weighted Cost (should be ~0),0.98
Weighted Investment Profit,"272,466.95"
Weighted Calculation Converged,Yes
