Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),192
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,190258.39
Extraction Timestamp,20250727_181203
Monthly Income,"12,000.00"
Total Investment Amount,"829,065.72"
Total Investment Final Value,"1,580,285.51"
Total Investment Profit After Tax,"377,947.29"
Effective Annual Return After Tax,3.57%
Weighted Monthly Payment (30 years),"7,221.00"
Weighted Cost (should be ~0),-0.02
Weighted Investment Profit,"474,934.25"
Weighted Calculation Converged,Yes
