Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),216
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,601196.16
Extraction Timestamp,20250728_105225
Monthly Income,"12,000.00"
Total Investment Amount,"663,696.43"
Total Investment Final Value,"1,281,509.49"
Total Investment Profit After Tax,"314,203.68"
Effective Annual Return After Tax,3.23%
Weighted Monthly Payment (30 years),"9,559.05"
Weighted Cost (should be ~0),-0.18
Weighted Investment Profit,"928,303.39"
Weighted Calculation Converged,Yes
