Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),312
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,996444.59
Extraction Timestamp,20250727_172017
Monthly Income,"12,000.00"
Total Investment Amount,"1,115,298.39"
Total Investment Final Value,"3,237,815.70"
Total Investment Profit After Tax,"1,157,917.50"
Effective Annual Return After Tax,3.68%
Weighted Monthly Payment (30 years),"10,686.76"
Weighted Cost (should be ~0),-0.70
Weighted Investment Profit,"1,628,700.91"
Weighted Calculation Converged,Yes
